YEAR(Integer),DIV1(Double),DIV2(Double),DIV3(Double),DIV4(Double),DIV7(Double),DIV9(Double),X(Double),FEMALECANDIDATES(Double),FEMALEDIV1(Double),FEMALEDIV2(Double)
2015,93,45.2,40.9,14,0,0,0,0,50,36
2015,78,44.9,33.3,16.7,2.6,0,0,2.6,34,29.4
2015,87,44.8,36.8,14.9,2.3,0,0,1.1,55,38.2
2015,73,43.8,39.7,11,5.5,0,0,0,43,30.2
2015,43.7,48.6,6.3,0,0,0,1.4,41,29.3,63.4
2015,60,43.3,43.3,11.7,1.7,0,0,0,18,33.3
2015,74,43.2,50,6.8,0,0,0,0,22,31.8
2015,156,42.9,49.4,6.4,0,0.6,0.6,0,88,43.2
2015,42.7,48.8,8.5,0,0,0,0,0,0,0
2015,42.6,29.8,20.2,7.4,0,0,0,46,30.4,34.8
2015,26,42.3,50,7.7,0,0,0,0,26,42.3
2015,42.1,47.4,7.9,0,0,0,2.6,13,30.8,53.8
2015,181,42,39.2,13.3,5,0.6,0,0,104,39.4
2015,124,41.9,35.5,18.5,3.2,0,0,0.8,63,27
2015,43,41.9,48.8,9.3,0,0,0,0,0,0
2015,41.8,44.1,11.2,2.9,0,0,0,69,23.2,59.4
2015,171,41.5,42.7,8.2,4.7,0,0.6,2.3,0,0
2015,40.9,36.4,13.6,9.1,0,0,0,0,0,0
2015,137,40.9,43.1,13.1,1.5,0,0,1.5,0,0
2015,40.7,46.6,11.3,1.5,0,0,0,161,38.5,47.2
2015,109,40.4,44,12.8,0.9,0,0,1.8,109,40.4
2015,40,41.3,17.3,1.3,0,0,0,41,39,43.9
2015,50,40,36,18,6,0,0,0,34,32.4
2015,20,40,55,5,0,0,0,0,8,50
2015,39.4,35.4,18.7,6.1,0.5,0,0,99,27.3,32.3
2015,59,39,40.7,15.3,5.1,0,0,0,30,26.7
2015,186,38.7,46.2,11.8,3.2,0,0,0,104,29.8
2015,109,37.6,52.3,9.2,0.9,0,0,0,43,34.9
2015,37.4,43.9,16.8,0.9,0,0,0.9,0,0,0
2015,67,37.3,32.8,20.9,9,0,0,0,23,21.7
2015,103,36.9,40.8,22.3,0,0,0,0,47,36.2
2015,36.8,47.4,10.5,0,0,0,5.3,14,21.4,57.1
2015,68,36.8,39.7,16.2,7.4,0,0,0,68,36.8
2015,36.7,43,17.7,2.5,0,0,0,0,0,0
2015,36.4,31.5,19.9,10.8,0,0.3,1,135,32.6,35.6
2015,55,36.4,40,18.2,5.5,0,0,0,25,32
2015,25,36,52,4,0,0,0,8,16,25
2015,35.9,42.2,17.2,3.9,0,0,0.8,31,12.9,48.4
2015,35.8,44.7,16.3,2.4,0.8,0,0,66,39.4,40.9
2015,35.4,42.7,19.5,0,0,0,2.4,39,28.2,41
2015,66,34.8,50,12.1,1.5,0,0,1.5,66,34.8
2015,252,34.5,43.7,16.3,4.4,0,0,1.2,74,21.6
2015,105,34.3,47.6,18.1,0,0,0,0,58,25.9
2015,41,34.1,36.6,24.4,4.9,0,0,0,21,19
2015,34.1,51.2,13.4,0,0,0,1.2,33,33.3,48.5
2015,50,34,46,20,0,0,0,0,25,24
2015,33.9,46.8,12.9,6.5,0,0,0,44,29.5,50
2015,33.8,46.8,16.5,2.2,0,0,0.7,139,33.8,46.8
2015,33.7,38.4,25.6,2.3,0,0,0,51,33.3,29.4
2015,217,33.6,50.7,15.2,0.5,0,0,0,125,25.6
2015,48,33.3,25,29.2,10.4,0,0,2.1,28,7.1
2015,33.3,48.9,16.7,1.1,0,0,0,45,26.7,51.1
2015,88,33,52.3,12.5,0,1.1,0,1.1,38,15.8
2015,58,32.8,31,27.6,8.6,0,0,0,32,25
2015,32.7,38.9,24.1,3.1,0,0,1.2,162,32.7,38.9
2015,32.5,41.9,17.5,8.1,0,0,0,79,38,35.4
2015,223,32.3,49.8,16.6,1.3,0,0,0,96,26
2015,32.1,32.1,28.6,3.6,0,0,3.6,19,36.8,36.8
2015,150,32,37.3,23.3,6,0,0,1.3,80,25
2015,110,31.8,41.8,15.5,10.9,0,0,0,54,35.2
2015,190,31.6,34.7,20.5,13.2,0,0,0,105,24.8
2015,54,31.5,27.8,27.8,9.3,3.7,0,0,23,30.4
2015,35,31.4,62.9,5.7,0,0,0,0,13,7.7
2015,31.4,50.3,13.1,1.6,1,0,2.6,65,23.1,53.8
2015,192,31.3,26.6,27.1,13,0,0,2.1,110,20
2015,32,31.3,50,12.5,0,0,0,6.3,0,0
2015,31.2,50,15.1,3.7,0,0,0,101,25.7,48.5
2015,31.2,39.8,21.5,7.5,0,0,0,38,21.1,39.5
2015,26,30.8,46.2,15.4,7.7,0,0,0,16,18.8
2015,30.7,45.1,15.6,7.3,0,0.2,1,240,27.9,45.8
2015,30.4,34.8,31.5,3.3,0,0,0,42,21.4,33.3
2015,73,30.1,57.5,12.3,0,0,0,0,73,30.1
2015,100,30,53,13,2,0,1,1,48,37.5
2015,54,29.6,61.1,9.3,0,0,0,0,0,0
2015,54,29.6,40.7,25.9,1.9,0,0,1.9,33,24.2
2015,71,29.6,29.6,28.2,8.5,0,1.4,2.8,32,15.6
2015,29.5,44.3,23.3,2.8,0,0,0,81,17.3,43.2
2015,29.4,52.9,11.8,2.9,0,0,2.9,13,7.7,69.2
2015,34,29.4,52.9,17.6,0,0,0,0,12,8.3
2015,62,29,51.6,17.7,0,0,0,1.6,0,0
2015,97,28.9,25.8,20.6,23.7,0,0,1,42,23.8
2015,59,28.8,20.3,39,10.2,0,0,1.7,59,28.8
2015,28.7,46,22,3.3,0,0,0,67,20.9,44.8
2015,28.5,38.7,22.7,9.4,0,0,0.8,103,23.3,39.8
2015,218,28.4,50,19.3,2.3,0,0,0,83,20.5
2015,127,28.3,48,21.3,2.4,0,0,0,64,14.1
2015,60,28.3,20,25,25,0,0,1.7,30,13.3
2015,28.2,29.6,28.2,9.9,0,0,4.2,38,21.1,23.7
2015,28,52.9,17.5,1.6,0,0,0,189,28,52.9
2015,50,28,36,30,6,0,0,0,25,20
2015,68,27.9,22.1,22.1,23.5,0,1.5,2.9,24,16.7
2015,27.8,47.2,25,0,0,0,0,0,0,0
2015,18,27.8,55.6,16.7,0,0,0,0,0,0
2015,40,27.5,35,32.5,5,0,0,0,16,18.8
2015,80,27.5,57.5,15,0,0,0,0,0,0
2015,27.3,36.4,22.7,13.6,0,0,0,10,20,30
2015,27.3,42.2,22.5,7.3,0,0.4,0.4,125,17.6,46.4
2015,26.5,48.2,21.2,2.9,0.6,0,0.6,91,17.6,47.3
2015,26.4,41.3,21.5,9.1,0,0,1.7,61,18,36.1
2015,193,26.4,44,21.8,6.7,0,0,1,88,21.6
2015,26.3,41,23,9,0.5,0,0.3,148,16.9,42.6
2015,61,26.2,31.1,21.3,18,0,3.3,0,22,13.6
2015,65,26.2,33.8,24.6,12.3,0,0,3.1,32,21.9
2015,26.2,35.4,29.2,7.7,0,0,1.5,27,11.1,48.1
2015,50,26,20,36,16,0,0,2,29,24.1
2015,25.7,40.4,27.1,6.9,0,0,0,108,21.3,36.1
2015,335,25.7,29,25.4,17.3,0,1.5,1.2,179,20.1
2015,25.6,55.1,15.4,1.3,0,0,2.6,0,0,0
2015,90,25.6,32.2,31.1,11.1,0,0,0,46,15.2
2015,141,25.5,22,24.8,22,0,0.7,5,80,13.8
2015,264,25.4,44.3,17.8,11.7,0,0.4,0.4,148,20.3
2015,25.3,56.1,17.7,0.5,0,0,0.5,198,25.3,56.1
2015,115,25.2,50.4,23.5,0.9,0,0,0,0,0
2015,131,25.2,26,28.2,16.8,0,0,3.8,57,12.3
2015,60,25,38.3,25,11.7,0,0,0,60,25
2015,44,25,31.8,15.9,25,0,2.3,0,24,20.8
2015,12,25,8.3,41.7,25,0,0,0,6,0
2015,97,24.7,55.7,16.5,1,0,0,2.1,45,17.8
2015,89,24.7,50.6,19.1,5.6,0,0,0,0,0
2015,174,24.7,37.9,21.3,15.5,0.6,0,0,90,20
2015,57,24.6,33.3,24.6,14,0,0,3.5,29,13.8
2015,94,24.5,42.6,20.2,11.7,0,1.1,0,29,31
2015,37,24.3,24.3,27,24.3,0,0,0,21,9.5
2015,243,24.3,44,25.9,4.9,0.4,0,0.4,97,17.5
2015,24.2,25.8,35.5,9.7,0,3.2,1.6,26,15.4,26.9
2015,87,24.1,25.3,23,24.1,2.3,0,1.1,46,21.7
2015,24.1,35.6,20.7,17.2,0,1.1,1.1,51,21.6,37.3
2015,112,24.1,55.4,17.9,2.7,0,0,0,0,0
2015,75,24,60,14.7,1.3,0,0,0,22,18.2
2015,23.9,41.8,27.9,6.5,0,0,0,201,23.9,41.8
2015,23.7,43.8,24.7,5.9,0.5,0,1.4,101,18.8,45.5
2015,23.7,32.5,32.5,10.5,0,0,0.9,51,11.8,29.4
2015,51,23.5,47.1,25.5,2,2,0,0,51,23.5
2015,60,23.3,43.3,28.3,5,0,0,0,35,17.1
2015,23.1,26.6,25.3,21.8,0,2.6,0.4,84,19,23.8
2015,134,23.1,43.3,24.6,8.2,0,0,0.7,82,19.5
2015,23.1,48.8,18.3,8.4,0.3,0,1.2,157,17.8,47.8
2015,23,23,26.4,23,1.1,1.1,2.3,30,13.3,30
2015,135,23,36.3,26.7,13.3,0,0,0.7,73,12.3
2015,23,55.7,16.4,3.3,0,0,1.6,18,5.6,66.7
2015,48,22.9,18.8,25,27.1,0,2.1,4.2,24,16.7
2015,22.8,28.7,31.7,14.9,0,1,1,44,11.4,25
2015,44,22.7,25,27.3,22.7,0,0,2.3,0,0
2015,22.6,32.2,25.6,17.1,0,1,1.5,103,14.6,33
2015,102,22.5,43.1,16.7,17.6,0,0,0,59,15.3
2015,89,22.5,40.4,31.5,3.4,0,0,2.2,33,6.1
2015,89,22.5,55.1,18,4.5,0,0,0,36,11.1
2015,22.4,35.7,25.2,14.7,0,0,2.1,56,19.6,28.6
2015,85,22.4,35.3,35.3,7.1,0,0,0,85,22.4
2015,22.2,66.7,11.1,0,0,0,0,0,0,0
2015,22,40,16,22,0,0,0,23,8.7,34.8
2015,41,22,29.3,22,26.8,0,0,0,18,22.2
2015,21.9,53.5,19.3,5.3,0,0,0,68,20.6,50
2015,21.9,37.4,28.3,11.2,0,0.5,0.5,109,21.1,33
2015,146,21.9,39,32.9,6.2,0,0,0,66,13.6
2015,147,21.8,54.4,13.6,8.2,0,1.4,0.7,73,26
2015,46,21.7,43.5,21.7,13,0,0,0,22,22.7
2015,21.5,58.5,18.5,0,0,0,1.5,43,18.6,58.1
2015,302,21.5,36.1,29.1,12.6,0,0.3,0.3,153,21.6
2015,135,21.5,39.3,30.4,7.4,0,0,1.5,57,7
2015,21.4,32,27.2,16.5,0,0,2.9,34,8.8,26.5
2015,75,21.3,38.7,20,16,0,2.7,1.3,40,25
2015,80,21.3,45,26.3,5,0,0,2.5,36,8.3
2015,21.1,36.7,34.3,6.9,0.7,0,0.3,113,15,34.5
2015,76,21.1,30.3,27.6,21.1,0,0,0,29,0
2015,43,20.9,55.8,18.6,4.7,0,0,0,25,24
2015,20.8,50,29.2,0,0,0,0,17,11.8,58.8
2015,20.8,41.5,37.7,0,0,0,0,24,4.2,37.5
2015,92,20.7,26.1,22.8,29.3,0,1.1,0,58,13.8
2015,97,20.6,20.6,28.9,24.7,0,0,5.2,60,21.7
2015,20.4,38.3,25.7,15,0,0.5,0,103,16.5,30.1
2015,128,20.3,47.7,24.2,6.3,0.8,0,0.8,57,3.5
2015,119,20.2,29.4,25.2,21.8,0,0.8,2.5,58,12.1
2015,20.2,42.7,27.4,8.9,0,0,0.8,56,12.5,48.2
2015,70,20,32.9,28.6,17.1,0,1.4,0,35,17.1
2015,10,20,60,20,0,0,0,0,0,0
2015,80,20,26.3,35,17.5,0,0,1.3,39,17.9
2015,20,12,32,36,0,0,0,13,15.4,15.4
2015,120,20,33.3,29.2,16.7,0,0,0.8,65,15.4
2015,20,35,31.7,13.3,0,0,0,60,20,35
2015,45,20,31.1,17.8,28.9,0,0,2.2,16,0
2015,131,19.8,45.8,30.5,3.8,0,0,0,0,0
2015,19.7,30.3,28.4,20.2,0,0.5,0.9,103,11.7,29.1
2015,168,19.6,27.4,32.1,19,0,0,1.8,85,16.5
2015,19.5,20.8,31.2,24.7,0,3.9,0,37,0,16.2
2015,19.4,17.9,25.4,34.3,0,1.5,1.5,36,19.4,16.7
2015,19.3,34.5,29.7,15.2,0,1.4,0,84,14.3,31
2015,130,19.2,33.1,42.3,5.4,0,0,0,64,12.5
2015,125,19.2,44.8,28.8,4.8,0,0,2.4,70,14.3
2015,73,19.2,38.4,19.2,21.9,0,1.4,0,32,3.1
2015,21,19,19,52.4,4.8,0,4.8,0,14,14.3
2015,19,37,34.5,9,0,0,0.5,87,13.8,32.2
2015,19,29.3,31,17.2,0,3.4,0,39,17.9,25.6
2015,18.8,30.4,25.9,22.3,0.9,0.9,0.9,58,17.2,17.2
2015,18.8,48.8,25,3.8,0,0,3.8,24,4.2,54.2
2015,18.6,34.3,27.3,18,0.6,0.6,0.6,75,16,32
2015,54,18.5,55.6,20.4,5.6,0,0,0,23,8.7
2015,49,18.4,38.8,32.7,10.2,0,0,0,24,8.3
2015,18.2,20,21.8,34.5,0,3.6,1.8,35,11.4,14.3
2015,18.2,21.2,23.5,31.8,0,3,2.3,74,9.5,18.9
2015,18.1,37.2,25.1,15.8,0.5,1.9,1.4,114,14.9,33.3
2015,18.1,42.2,29.3,10.3,0,0,0,42,7.1,31
2015,116,18.1,40.5,24.1,16.4,0,0.9,0,60,10
2015,133,18,34.6,27.1,18.8,0,0.8,0.8,73,13.7
2015,89,18,42.7,27,9,0,0,3.4,53,9.4
2015,85,17.6,36.5,24.7,21.2,0,0,0,48,16.7
2015,17,17.6,35.3,23.5,23.5,0,0,0,9,0
2015,142,17.6,27.5,23.2,29.6,0,2.1,0,83,13.3
2015,91,17.6,9.9,22,39.6,0,9.9,1.1,43,7
2015,17.5,38.6,24.6,15.8,0,0,3.5,19,26.3,42.1
2015,57,17.5,38.6,28.1,15.8,0,0,0,21,9.5
2015,138,17.4,48.6,27.5,6.5,0,0,0,54,13
2015,226,17.3,39.8,29.6,12.8,0,0,0.4,101,12.9
2015,93,17.2,35.5,33.3,10.8,0,0,3.2,93,17.2
2015,35,17.1,11.4,34.3,34.3,0,0,2.9,15,0
2015,70,17.1,32.9,31.4,18.6,0,0,0,30,10
2015,70,17.1,72.9,8.6,0,0,0,1.4,70,17.1
2015,30,16.7,30,36.7,16.7,0,0,0,18,5.6
2015,66,16.7,24.2,31.8,27.3,0,0,0,28,10.7
2015,16.7,22.7,31.8,25.8,1.5,0,1.5,36,8.3,19.4
2015,84,16.7,38.1,32.1,11.9,1.2,0,0,48,10.4
2015,12,16.7,0,0,25,0,41.7,16.7,2,0
2015,163,16.6,22.1,27,32.5,0,0.6,1.2,70,7.1
2015,16.5,39.4,22,22,0,0,0,54,9.3,42.6
2015,16.5,26.2,27.2,26.2,0,1,2.9,52,11.5,23.1
2015,16.5,34.1,23.1,22,0,3.3,1.1,31,6.5,35.5
2015,55,16.4,27.3,30.9,23.6,0,1.8,0,32,9.4
2015,16.3,38.5,34.8,9.6,0,0,0.7,42,11.9,26.2
2015,86,16.3,33.7,27.9,20.9,0,1.2,0,38,13.2
2015,80,16.3,28.8,33.8,18.8,1.3,1.3,0,46,15.2
2015,161,16.1,29.2,26.1,24.8,0.6,1.2,1.9,161,16.1
2015,112,16.1,46.4,30.4,6.3,0,0,0.9,64,15.6
2015,243,16,45.7,29.2,8.6,0,0.4,0,133,9
2015,125,16,31.2,36,16.8,0,0,0,65,9.2
2015,50,16,30,28,18,0,2,6,25,12
2015,16,28.5,27.4,27.4,0,0.3,0.3,96,10.4,26
2015,213,16,39.4,31.5,12.7,0,0.5,0,104,9.6
2015,15.9,37.3,31.3,15.4,0,0,0,95,9.5,35.8
2015,164,15.9,20.7,22.6,34.8,0.6,3.7,1.8,70,8.6
2015,120,15.8,20,26.7,30.8,1.7,1.7,3.3,63,11.1
2015,386,15.8,25.9,29.8,25.9,0,1.3,1.3,243,9.5
2015,15.8,42.1,34.2,2.6,0,0,5.3,0,0,0
2015,15.8,7.9,34.2,31.6,0,0,10.5,38,15.8,7.9
2015,413,15.7,42.1,31.5,9.9,0,0,0.7,201,10.4
2015,51,15.7,31.4,27.5,25.5,0,0,0,29,3.4
2015,185,15.7,22.2,27.6,27.6,0,4.9,2.2,99,11.1
2015,15.7,24.1,31.9,28.3,0,0,0,98,14.3,23.5
2015,179,15.6,30.7,29.6,22.3,0,0.6,1.1,94,13.8
2015,64,15.6,35.9,35.9,10.9,0,0,1.6,34,14.7
2015,15.6,51.8,26.8,5.4,0.4,0,0,224,15.6,51.8
2015,15.5,48.4,25.8,9,0.6,0,0.6,155,15.5,48.4
2015,15.4,30.9,27.5,21.5,0,2,2.7,68,10.3,32.4
2015,104,15.4,33.7,29.8,18.3,0,0,2.9,48,10.4
2015,15.4,18.5,21.5,40,0,1.5,3.1,26,26.9,19.2
2015,15.4,36.5,21.2,23.1,0,1.9,1.9,26,3.8,26.9
2015,15.4,15.4,34.6,26.9,0,7.7,0,19,10.5,21.1
2015,15.4,26.9,19.2,34.6,0,0,3.8,13,7.7,15.4
2015,124,15.3,47.6,34.7,2.4,0,0,0,124,15.3
2015,183,15.3,32.8,33.9,16.9,0,0,1.1,98,13.3
2015,118,15.3,28,22.9,29.7,0,0.8,3.4,58,13.8
2015,59,15.3,27.1,45.8,10.2,0,0,1.7,32,15.6
2015,15.2,31.3,33.3,20.2,0,0,0,0,0,0
2015,132,15.2,38.6,29.5,15.2,0,0,1.5,72,15.3
2015,15.1,55.8,20.6,7,0,0.5,1,101,14.9,55.4
2015,15.1,29,28,21.5,1.1,3.2,2.2,54,9.3,29.6
2015,15,32.5,26.7,20.4,0,3.9,1.5,90,8.9,38.9
2015,40,15,10,17.5,50,0,5,2.5,16,0
2015,15,22.5,27.5,21.3,1.3,7.5,5,46,13,21.7
2015,15,22.5,32.5,30,0,0,0,40,15,22.5
2015,128,14.8,30.5,34.4,20.3,0,0,0,71,7
2015,135,14.8,33.3,33.3,17,0,0,1.5,69,14.5
2015,14.8,16.7,35.2,31.5,0,0,1.9,24,4.2,12.5
2015,129,14.7,25.6,36.4,18.6,0,1.6,3.1,66,19.7
2015,34,14.7,26.5,5.9,41.2,0,8.8,2.9,18,11.1
2015,14.7,41.2,33.1,9.6,0,0,1.5,42,4.8,42.9
2015,14.7,32.8,36.2,16.4,0,0,0,93,8.6,29
2015,96,14.6,12.5,16.7,44.8,1,8.3,2.1,59,10.2
2015,117,14.5,37.6,35.9,9.4,0,0,2.6,45,2.2
2015,14.5,28.2,16.1,36.3,0,4.8,0,61,8.2,27.9
2015,131,14.5,51.1,32.1,2.3,0,0,0,131,14.5
2015,14.5,25,22.4,31.6,0,1.3,5.3,50,8,22
2015,14.4,25.6,35.6,22.2,0,1.1,1.1,35,5.7,25.7
2015,14.4,25.6,31.3,25.6,0,1.3,1.9,88,8,22.7
2015,21,14.3,23.8,19,42.9,0,0,0,12,8.3
2015,70,14.3,30,32.9,20,0,0,2.9,31,12.9
2015,14.3,42.9,31,11.1,0,0,0.8,126,14.3,42.9
2015,14.3,35.7,33.3,16.7,0,0,0,21,9.5,42.9
2015,70,14.3,18.6,31.4,30,0,4.3,1.4,34,11.8
2015,14.2,27.2,31.8,23,0,2.5,1.3,145,9.7,24.1
2015,120,14.2,25.8,23.3,30.8,0,4.2,1.7,53,9.4
2015,113,14.2,37.2,31.9,16.8,0,0,0,37,2.7
2015,14.1,25,29,28.6,0,1.1,2.2,144,5.6,24.3
2015,78,14.1,21.8,20.5,35.9,0,6.4,1.3,40,5
2015,14,32.5,31.6,19.3,0.9,0.9,0.9,61,3.3,24.6
2015,100,14,16,21,41,1,4,3,67,13.4
2015,14,22.6,26.9,31.2,0,3.2,2.2,42,7.1,31
2015,136,14,29.4,29.4,26.5,0,0.7,0,71,7
2015,13.9,19,24.1,35.4,0,2.5,5.1,37,5.4,18.9
2015,108,13.9,28.7,25,26.9,0,0.9,4.6,54,5.6
2015,65,13.8,9.2,21.5,43.1,0,9.2,3.1,29,6.9
2015,65,13.8,40,32.3,3.1,0,1.5,9.2,34,2.9
2015,13.8,27.5,31.3,23.8,1.3,0,2.5,45,13.3,28.9
2015,13.7,22.7,28,32.7,0,1.4,1.4,118,13.6,14.4
2015,51,13.7,39.2,29.4,17.6,0,0,0,30,6.7
2015,13.7,37.6,36.8,11.1,0,0.9,0,117,13.7,37.6
2015,13.6,21.5,29.8,28.1,0,5.4,1.7,108,7.4,24.1
2015,132,13.6,36.4,38.6,9.1,0,0,2.3,1,0
2015,103,13.6,22.3,28.2,31.1,0,2.9,1.9,61,16.4
2015,37,13.5,16.2,29.7,32.4,2.7,5.4,0,20,10
2015,13.4,32.2,32.2,21.5,0,0,0.7,61,8.2,27.9
2015,13.4,36.9,31,18.2,0,0.5,0,89,7.9,36
2015,45,13.3,22.2,28.9,28.9,0,4.4,2.2,19,15.8
2015,13.3,10,16.7,43.3,0,0,16.7,14,14.3,7.1
2015,195,13.3,30.3,29.7,24.1,0.5,1,1,80,5
2015,129,13.2,26.4,29.5,27.9,0,0.8,2.3,67,7.5
2015,38,13.2,15.8,47.4,18.4,0,5.3,0,21,9.5
2015,13,26.1,34.8,24.6,0,0,1.4,36,2.8,22.2
2015,69,13,36.2,29,18.8,0,1.4,1.4,69,13
2015,69,13,27.5,37.7,18.8,0,2.9,0,45,11.1
2015,54,13,18.5,25.9,35.2,1.9,5.6,0,30,6.7
2015,116,12.9,34.5,28.4,21.6,0.9,0,1.7,56,10.7
2015,93,12.9,29,34.4,19.4,0,1.1,3.2,57,10.5
2015,132,12.9,37.9,31.8,13.6,0,0.8,3,60,8.3
2015,47,12.8,34,36.2,14.9,0,0,2.1,23,13
2015,12.7,42.2,29.4,14.7,0,1,0,47,0,36.2
2015,12.7,31.4,33.1,21.2,0,0.8,0.8,63,11.1,33.3
2015,12.7,15.9,27,42.9,0,1.6,0,35,5.7,20
2015,87,12.6,25.3,26.4,32.2,0,1.1,2.3,52,13.5
2015,12.6,20.4,43.7,21.4,0,0,1.9,55,10.9,20
2015,12.6,30.3,36.1,17.6,0,1.7,1.7,57,7,33.3
2015,135,12.6,25.9,25.9,32.6,0,2.2,0.7,68,5.9
2015,12.6,33.3,35.8,15.7,0.6,0.6,1.3,69,4.3,15.9
2015,12.5,12.5,29.2,37.5,2.1,4.2,2.1,23,4.3,8.7
2015,120,12.5,25,24.2,36.7,0,0,1.7,62,6.5
2015,12.5,37.5,31.3,15.6,3.1,0,0,18,16.7,27.8
2015,12.5,37.5,25,25,0,0,0,9,11.1,33.3
2015,12.5,23,27,32.9,0,2,2.6,61,3.3,19.7
2015,48,12.5,4.2,16.7,56.3,2.1,8.3,0,20,15
2015,161,12.4,47.8,32.9,6.2,0,0,0.6,161,12.4
2015,12.4,19.1,42.7,20.2,0,0,5.6,42,11.9,11.9
2015,81,12.3,22.2,33.3,28.4,1.2,1.2,1.2,35,8.6
2015,12.3,24.2,29.5,30.8,0.9,1.8,0.4,129,6.2,17.8
2015,12.3,27.7,38.5,20.8,0,0.8,0,130,12.3,27.7
2015,12.3,29.8,35.1,21.1,0,1.8,0,34,14.7,23.5
2015,57,12.3,15.8,26.3,42.1,0,3.5,0,28,10.7
2015,12.2,24.5,40.8,16.3,0,0,6.1,29,6.9,27.6
2015,12.2,23.7,25.9,36,0,2.2,0,69,13,21.7
2015,139,12.2,28.8,28.8,25.2,0,0.7,4.3,75,6.7
2015,41,12.2,34.1,19.5,31.7,0,0,2.4,27,11.1
2015,74,12.2,16.2,20.3,45.9,0,2.7,2.7,43,9.3
2015,12.1,42.4,36.4,6.1,0,0,3,17,0,35.3
2015,58,12.1,31,36.2,19,0,0,1.7,30,16.7
2015,12.1,24.7,28.7,28.7,0,3.4,2.3,95,7.4,18.9
2015,83,12,6,16.9,43.4,0,15.7,6,33,3
2015,12,28.9,25.3,28.9,0,4.8,0,43,9.3,27.9
2015,83,12,20.5,20.5,43.4,0,3.6,0,42,2.4
2015,12,14,30,38,0,6,0,29,3.4,17.2
2015,67,11.9,26.9,29.9,31.3,0,0,0,46,10.9
2015,109,11.9,19.3,34.9,30.3,0,3.7,0,39,7.7
2015,11.9,29.8,28.6,27.4,0,2.4,0,49,6.1,24.5
2015,11.9,13.6,30.5,37.3,0,1.7,5.1,20,15,10
2015,135,11.9,28.9,32.6,26.7,0,0,0,60,10
2015,76,11.8,17.1,21.1,39.5,0,0,10.5,31,6.5
2015,11.8,30.3,42.8,13.8,0,0,1.3,48,6.3,20.8
2015,11.8,19.4,21.5,43,0,3.2,1.1,56,1.8,12.5
2015,11.8,33.1,34.6,19.7,0,0,0.8,68,5.9,32.4
2015,161,11.8,15.5,26.1,42.9,0.6,3.1,0,76,6.6
2015,17,11.8,23.5,23.5,35.3,0,5.9,0,11,9.1
2015,11.8,25,38.2,23.5,0,0,1.5,36,8.3,16.7
2015,153,11.8,28.8,28.1,28.8,0.7,0.7,1.3,86,11.6
2015,136,11.8,33.8,24.3,28.7,0,0,1.5,78,7.7
2015,11.8,17.6,27.9,38.2,0,1.5,2.9,42,7.1,11.9
2015,11.8,21.6,21.6,41.2,0,0,3.9,31,9.7,6.5
2015,68,11.8,25,33.8,22.1,0,4.4,2.9,41,7.3
2015,153,11.8,37.3,33.3,17.6,0,0,0,0,0
2015,128,11.7,38.3,34.4,13.3,0,1.6,0.8,52,1.9
2015,11.7,28.3,25.9,28.3,1,3.9,1,83,2.4,21.7
2015,11.7,13.5,32.2,36.8,2.9,1.2,1.8,87,5.7,11.5
2015,77,11.7,11.7,22.1,46.8,0,5.2,2.6,49,8.2
2015,77,11.7,26,33.8,27.3,0,0,1.3,44,6.8
2015,60,11.7,36.7,28.3,21.7,0,1.7,0,33,3
2015,11.6,32.5,32.9,22.1,0.8,0,0,116,7.8,31
2015,11.6,17.8,21.7,43.4,0,3.1,2.3,62,0,8.1
2015,11.6,28.2,30.9,27.1,0.6,1.1,0.6,96,6.3,25
2015,11.6,36.2,29,21.7,0,0,1.4,69,11.6,36.2
2015,11.6,22.1,24.2,30.5,0,5.3,6.3,54,5.6,13
2015,11.5,51.9,32.7,3.8,0,0,0,52,11.5,51.9
2015,11.5,50,33.3,5.1,0,0,0,78,11.5,50
2015,87,11.5,28.7,32.2,26.4,0,0,1.1,87,11.5
2015,11.5,19.7,29.5,31.1,0,6.6,1.6,37,0,18.9
2015,70,11.4,42.9,34.3,11.4,0,0,0,49,10.2
2015,114,11.4,20.2,24.6,40.4,0,2.6,0.9,53,9.4
2015,123,11.4,42.3,30.9,14.6,0,0,0.8,58,8.6
2015,132,11.4,22.7,26.5,34.8,0,4.5,0,63,0
2015,53,11.3,22.6,49.1,17,0,0,0,29,6.9
2015,11.3,42.3,37.5,8.9,0,0,0,168,11.3,42.3
2015,11.2,24,35.2,29.1,0,0.6,0,84,3.6,11.9
2015,11.1,22.2,39.5,23.5,1.2,2.5,0,34,2.9,17.6
2015,36,11.1,47.2,25,16.7,0,0,0,0,0
2015,11.1,31.1,42.2,11.1,0,2.2,2.2,45,11.1,31.1
2015,27,11.1,25.9,48.1,14.8,0,0,0,15,6.7
2015,11.1,16.7,50,22.2,0,0,0,12,16.7,16.7
2015,145,11,24.1,31.7,29,0,3.4,0.7,145,11
2015,11,22.8,25,36,0.7,3.7,0.7,77,6.5,19.5
2015,11,22.8,21.3,39.4,0,4.7,0.8,66,10.6,22.7
2015,11,28,29.7,28,0,3.4,0,118,11,28
2015,11,25.7,31.2,31.2,0,0,0.9,73,5.5,23.3
2015,11,26,31,28,0,2,2,50,4,26
2015,11,25,19.5,36.6,0,3,4.9,74,6.8,17.6
2015,82,11,29.3,30.5,29.3,0,0,0,39,2.6
